value,datetime,datetime_utc,tz_time,geo_id,geo_name
0.0,2025-05-15 00:00:00+02:00,2025-05-14T22:00:00Z,2025-05-14T22:00:00.000Z,8741,Península
0.0,2025-05-15 00:15:00+02:00,2025-05-14T22:15:00Z,2025-05-14T22:15:00.000Z,8741,Península
0.0,2025-05-15 00:30:00+02:00,2025-05-14T22:30:00Z,2025-05-14T22:30:00.000Z,8741,Península
0.0,2025-05-15 00:45:00+02:00,2025-05-14T22:45:00Z,2025-05-14T22:45:00.000Z,8741,Península
0.0,2025-05-15 01:00:00+02:00,2025-05-14T23:00:00Z,2025-05-14T23:00:00.000Z,8741,Península
0.0,2025-05-15 01:15:00+02:00,2025-05-14T23:15:00Z,2025-05-14T23:15:00.000Z,8741,Península
0.0,2025-05-15 01:30:00+02:00,2025-05-14T23:30:00Z,2025-05-14T23:30:00.000Z,8741,Península
0.0,2025-05-15 01:45:00+02:00,2025-05-14T23:45:00Z,2025-05-14T23:45:00.000Z,8741,Península
0.0,2025-05-15 02:00:00+02:00,2025-05-15T00:00:00Z,2025-05-15T00:00:00.000Z,8741,Península
0.0,2025-05-15 02:15:00+02:00,2025-05-15T00:15:00Z,2025-05-15T00:15:00.000Z,8741,Península
0.0,2025-05-15 02:30:00+02:00,2025-05-15T00:30:00Z,2025-05-15T00:30:00.000Z,8741,Península
0.0,2025-05-15 02:45:00+02:00,2025-05-15T00:45:00Z,2025-05-15T00:45:00.000Z,8741,Península
0.0,2025-05-15 03:00:00+02:00,2025-05-15T01:00:00Z,2025-05-15T01:00:00.000Z,8741,Península
0.0,2025-05-15 03:15:00+02:00,2025-05-15T01:15:00Z,2025-05-15T01:15:00.000Z,8741,Península
0.0,2025-05-15 03:30:00+02:00,2025-05-15T01:30:00Z,2025-05-15T01:30:00.000Z,8741,Península
0.0,2025-05-15 03:45:00+02:00,2025-05-15T01:45:00Z,2025-05-15T01:45:00.000Z,8741,Península
30.25,2025-05-15 04:00:00+02:00,2025-05-15T02:00:00Z,2025-05-15T02:00:00.000Z,8741,Península
54.0,2025-05-15 04:15:00+02:00,2025-05-15T02:15:00Z,2025-05-15T02:15:00.000Z,8741,Península
34.25,2025-05-15 04:30:00+02:00,2025-05-15T02:30:00Z,2025-05-15T02:30:00.000Z,8741,Península
56.5,2025-05-15 04:45:00+02:00,2025-05-15T02:45:00Z,2025-05-15T02:45:00.000Z,8741,Península
0.0,2025-05-15 05:00:00+02:00,2025-05-15T03:00:00Z,2025-05-15T03:00:00.000Z,8741,Península
0.0,2025-05-15 05:15:00+02:00,2025-05-15T03:15:00Z,2025-05-15T03:15:00.000Z,8741,Península
0.0,2025-05-15 05:30:00+02:00,2025-05-15T03:30:00Z,2025-05-15T03:30:00.000Z,8741,Península
