value,datetime,datetime_utc,tz_time,geo_id,geo_name
75.0,2025-09-25 00:00:00+02:00,2025-09-24T22:00:00Z,2025-09-24T22:00:00.000Z,8741,Península
50.0,2025-09-25 00:15:00+02:00,2025-09-24T22:15:00Z,2025-09-24T22:15:00.000Z,8741,Península
25.0,2025-09-25 00:30:00+02:00,2025-09-24T22:30:00Z,2025-09-24T22:30:00.000Z,8741,Península
25.0,2025-09-25 00:45:00+02:00,2025-09-24T22:45:00Z,2025-09-24T22:45:00.000Z,8741,Península
0.0,2025-09-25 01:00:00+02:00,2025-09-24T23:00:00Z,2025-09-24T23:00:00.000Z,8741,Península
0.0,2025-09-25 01:15:00+02:00,2025-09-24T23:15:00Z,2025-09-24T23:15:00.000Z,8741,Península
5.25,2025-09-25 01:30:00+02:00,2025-09-24T23:30:00Z,2025-09-24T23:30:00.000Z,8741,Península
7.5,2025-09-25 01:45:00+02:00,2025-09-24T23:45:00Z,2025-09-24T23:45:00.000Z,8741,Península
37.5,2025-09-25 02:00:00+02:00,2025-09-25T00:00:00Z,2025-09-25T00:00:00.000Z,8741,Península
37.5,2025-09-25 02:15:00+02:00,2025-09-25T00:15:00Z,2025-09-25T00:15:00.000Z,8741,Península
37.5,2025-09-25 02:30:00+02:00,2025-09-25T00:30:00Z,2025-09-25T00:30:00.000Z,8741,Península
37.5,2025-09-25 02:45:00+02:00,2025-09-25T00:45:00Z,2025-09-25T00:45:00.000Z,8741,Península
32.25,2025-09-25 03:00:00+02:00,2025-09-25T01:00:00Z,2025-09-25T01:00:00.000Z,8741,Península
34.25,2025-09-25 03:15:00+02:00,2025-09-25T01:15:00Z,2025-09-25T01:15:00.000Z,8741,Península
33.25,2025-09-25 03:30:00+02:00,2025-09-25T01:30:00Z,2025-09-25T01:30:00.000Z,8741,Península
34.0,2025-09-25 03:45:00+02:00,2025-09-25T01:45:00Z,2025-09-25T01:45:00.000Z,8741,Península
0.0,2025-09-25 04:00:00+02:00,2025-09-25T02:00:00Z,2025-09-25T02:00:00.000Z,8741,Península
0.0,2025-09-25 04:15:00+02:00,2025-09-25T02:15:00Z,2025-09-25T02:15:00.000Z,8741,Península
0.0,2025-09-25 04:30:00+02:00,2025-09-25T02:30:00Z,2025-09-25T02:30:00.000Z,8741,Península
0.0,2025-09-25 04:45:00+02:00,2025-09-25T02:45:00Z,2025-09-25T02:45:00.000Z,8741,Península
50.0,2025-09-25 05:00:00+02:00,2025-09-25T03:00:00Z,2025-09-25T03:00:00.000Z,8741,Península
50.0,2025-09-25 05:15:00+02:00,2025-09-25T03:15:00Z,2025-09-25T03:15:00.000Z,8741,Península
50.0,2025-09-25 05:30:00+02:00,2025-09-25T03:30:00Z,2025-09-25T03:30:00.000Z,8741,Península
50.0,2025-09-25 05:45:00+02:00,2025-09-25T03:45:00Z,2025-09-25T03:45:00.000Z,8741,Península
53.5,2025-09-25 06:00:00+02:00,2025-09-25T04:00:00Z,2025-09-25T04:00:00.000Z,8741,Península
44.75,2025-09-25 06:15:00+02:00,2025-09-25T04:15:00Z,2025-09-25T04:15:00.000Z,8741,Península
62.5,2025-09-25 06:30:00+02:00,2025-09-25T04:30:00Z,2025-09-25T04:30:00.000Z,8741,Península
62.5,2025-09-25 06:45:00+02:00,2025-09-25T04:45:00Z,2025-09-25T04:45:00.000Z,8741,Península
7.25,2025-09-25 07:00:00+02:00,2025-09-25T05:00:00Z,2025-09-25T05:00:00.000Z,8741,Península
90.0,2025-09-25 07:15:00+02:00,2025-09-25T05:15:00Z,2025-09-25T05:15:00.000Z,8741,Península
